Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1766840953880,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,5.627952575683594,5.0547637939453125,4.9655914306640625,4.9655914306640625,4.9637451171875,4.963127136230469,86.73854064941406,6.072608947753906,4.77801513671875,4.777397155761719,4.775550842285156,4.7724761962890625,5.308769226074219,5.052925109863281,11.536354064941406,5.052925109863281,38.667518615722656,4.968666076660156,4.968048095703125,4.966819763183594,0,111784.84265136719,222074.9155883789,440.6580810546875,16788910080,13421772800,13160136704,4330590208
200,1766840953880,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,5.1158294677734375,5.108360290527344,4.817237854003906,4.817237854003906,4.817237854003906,4.819725036621094,100,4.7301483154296875,4.7276611328125,4.7276611328125,4.7251739501953125,4.7251739501953125,5.108360290527344,5.105873107910156,92.32376861572266,5.105873107910156,100,4.819725036621094,4.817237854003906,4.817237854003906,0,111784.8706665039,222074.9155883789,440.6593017578125,16788910080,13421772800,13160218624,4330590208
200,1766840954081,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,0,2.7630996704101563,0,0,0,6.558494567871094,2.881500244140625,0,0,0,0,30.347007751464844,0,66.80421447753906,0,54.05722427368164,0,26.169281005859375,0,0,111787.34576416016,222076.37768554688,440.66473388671875,16788910080,13421772800,13188714496,4500398080
200,1766840954281,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1.0316543579101563,0.15948486328125,11.484672546386719,0.18389892578125,0.16228485107421875,0.16208648681640625,0.17401123046875,0.161834716796875,0.16173553466796875,0.1616363525390625,0.1705169677734375,0.1613311767578125,40.10653305053711,0.162384033203125,69.6653060913086,0.1562957763671875,69.5358657836914,0.16397857666015625,25.67859649658203,0.1625823974609375,0,111790.26208496094,222078.3490600586,440.66473388671875,16788910080,13421772800,13221900288,4508913664
200,1766840954482,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2.3273391723632813,0,31.46685791015625,0,0,0,0.6485443115234375,0,0,0,0,0,54.1174430847168,0,82.13053131103516,0,79.74974822998047,0,52.16059112548828,0,0,111794.6167602539,222081.69470214844,440.66680908203125,16788910080,13421772800,13256216576,4525969408
200,1766840954682,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1.193450927734375,0.15691375732421875,3.5965728759765625,0.17791748046875,0.167388916015625,0.1656951904296875,0.5021743774414063,0.164398193359375,0.1645965576171875,0.16500091552734375,0.17797088623046875,0.16449737548828125,42.293052673339844,0.1656951904296875,72.10226440429688,0.16260528564453125,66.20829772949219,0.16135406494140625,25.361953735351563,0.16320037841796875,0,111797.693359375,222083.79949951172,440.6680908203125,16788910080,13421772800,13262798848,4534435840
200,1766840954882,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,10.582916259765625,0.1954193115234375,24.34583282470703,0.17221832275390625,2.8492202758789063,3.3135452270507813,17.07495880126953,7.714042663574219,0.1608428955078125,0.1608428955078125,0.16064453125,0.16054534912109375,48.8523063659668,0.17516326904296875,78.65715026855469,2.8449783325195313,65.31192016601563,0.2063446044921875,38.87010955810547,0.16259002685546875,0,111801.15655517578,222086.22357177734,440.6739501953125,16788910080,13421772800,13303214080,5191884800
199,1766840955083,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1.5402069091796875,0,18.15642547607422,0,0,0,0.8757095336914063,0,0,0,0,0,46.440757751464844,0,74.70204162597656,0,73.33818054199219,0,29.849777221679688,0,0,111804.6723022461,222088.75030517578,440.67498779296875,16788910080,13421772800,13320585216,5202231296
200,1766840955283,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1.382110595703125,0,28.333816528320313,0,0,0,0,0,0,0,0,0,49.21199035644531,0,70.98666381835938,0.282073974609375,85.06221008300781,0,37.670066833496094,0,0,111808.19854736328,222091.28784179688,440.67498779296875,16788910080,13421772800,13341061120,5214203904
200,1766840955484,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,10.510467529296875,0.68255615234375,31.264854431152344,0.6251220703125,1.07061767578125,0.6244277954101563,1.2478561401367188,1.8648605346679688,0.6242294311523438,0.6361312866210938,0.6234817504882813,0.623626708984375,38.1941032409668,0.6139144897460938,55.31291961669922,1.4643478393554688,74.98363494873047,0.6681594848632813,29.38201141357422,0.6103744506835938,0,111811.2861328125,222093.390625,440.675537109375,16788910080,13421772800,13343903744,5198413824
