Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1766842978850,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,10.611373901367188,0,0,0,3.9685134887695313,0,100,0,0,0,0,129750.14642333984,230611.89306640625,445.16583251953125,16788910080,13421772800,11485671424,2176782336
199,1766842978851,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,19.049278259277344,16.779495239257813,16.694869995117188,16.684921264648438,16.67993927001953,16.66998291015625,16.645095825195313,16.645095825195313,16.63513946533203,16.620208740234375,100,16.56047821044922,16.764556884765625,16.75958251953125,18.90990447998047,16.739669799804688,100,16.72473907470703,16.71478271484375,16.70482635498047,0,129750.15924072266,230611.89306640625,445.16583251953125,16788910080,13421772800,11485700096,2176782336
200,1766842979051,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,21.906028747558594,0.16278839111328125,31.157455444335938,0.15670013427734375,0.15325927734375,0.15316009521484375,0.1530609130859375,0.1529541015625,0.1529083251953125,0.1527557373046875,5.147621154785156,0.2971343994140625,10.418060302734375,0.162139892578125,59.78298568725586,0.164581298828125,61.28137969970703,0.16837310791015625,0.7686767578125,0.15335845947265625,0,129752.8500366211,230613.55249023438,445.1729736328125,16788910080,13421772800,11526856704,2347188224
199,1766842979251,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,39.989173889160156,0.03717041015625,55.304054260253906,0.02135467529296875,0.018157958984375,0.01805877685546875,0.01786041259765625,0.0177154541015625,0.0175628662109375,0.0174102783203125,7.076446533203125,0.7130355834960938,14.363746643066406,0.02873992919921875,73.07064056396484,0.0264434814453125,74.86813354492188,0.024993896484375,0.24448394775390625,0.01856231689453125,0,129756.21502685547,230615.9063720703,445.1729736328125,16788910080,13421772800,11561807872,2362613760
200,1766842979451,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,47.96196746826172,0.32489013671875,54.55823516845703,0.3387298583984375,0.3242950439453125,0.32474517822265625,0.3234405517578125,0.3234405517578125,0.32474517822265625,0.3228912353515625,13.344764709472656,3.5653762817382813,43.53502655029297,0.32553863525390625,82.57292175292969,1.4417572021484375,80.35857391357422,0.47772216796875,20.11419677734375,0.3242950439453125,0,129760.41668701172,230619.10369873047,445.17596435546875,16788910080,13421772800,11598606336,2388144128
200,1766842979652,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,29.172622680664063,0.14935302734375,30.329002380371094,0.14371490478515625,0.1335906982421875,0.1332855224609375,0.1327362060546875,0.133087158203125,0.1324920654296875,0.13204193115234375,0.229949951171875,0.1486053466796875,10.29034423828125,0.13004302978515625,66.1493148803711,0.20160675048828125,68.86224365234375,0.130340576171875,0.505859375,0.1591339111328125,0,129763.52941894531,230621.23468017578,445.17779541015625,16788910080,13421772800,11597651968,2382217216
200,1766842979852,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,38.376888275146484,0.09372711181640625,44.309486389160156,0.02869415283203125,0.13759613037109375,0.0152740478515625,0.01517486572265625,0.01507568359375,0.19524383544921875,0.17722320556640625,5.810371398925781,2.0674209594726563,22.89391326904297,0.0256500244140625,75.3239974975586,1.4018325805664063,69.27276611328125,0.136199951171875,5.6899871826171875,0.07147216796875,0,129766.36401367188,230623.0463256836,445.18328857421875,16788910080,13421772800,11630084096,3040317440
200,1766842980052,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,40.94654846191406,0.12693023681640625,50.098331451416016,0.12528228759765625,0.180328369140625,0.18152618408203125,0.1802825927734375,0.18038177490234375,0.16759490966796875,0.16779327392578125,14.14178466796875,10.492523193359375,13.239036560058594,0.144561767578125,74.00802612304688,0.13182830810546875,70.0600357055664,0.12837982177734375,0.9502029418945313,0.1376190185546875,0,129769.52410888672,230625.21716308594,445.18328857421875,16788910080,13421772800,11655835648,3053985792
200,1766842980253,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,53.54590606689453,0.0835113525390625,61.98204803466797,0.07684326171875,0.2432708740234375,0.071624755859375,0.07147216796875,0.0712738037109375,0.3655242919921875,0.1961212158203125,1.83544921875,1.5039443969726563,39.95083999633789,0.08629608154296875,83.22937774658203,1.0029754638671875,81.5789566040039,0.09609222412109375,11.989013671875,0.0806732177734375,0,129773.8720703125,230628.5376586914,445.18438720703125,16788910080,13421772800,11690295296,3068235776
200,1766842980453,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,26.456863403320313,0.0323028564453125,31.64020538330078,0.03040313720703125,0.0182037353515625,0.0182037353515625,0.0211029052734375,0.021148681640625,0.021148681640625,0.032806396484375,1.7269668579101563,0.7886734008789063,21.870880126953125,0.0198516845703125,64.57783508300781,7.82989501953125,68.64982604980469,0.46129608154296875,15.181388854980469,0.02120208740234375,0,129776.6127319336,230630.30792236328,445.18438720703125,16788910080,13421772800,11693289472,3069333504
