Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1766836445867,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1.3952102661132813,1.3906707763671875,1.4170074462890625,1.415191650390625,1.4124679565429688,1.41156005859375,1.4088363647460938,1.4061126708984375,40.7880744934082,1.2544174194335938,1.2516937255859375,1.2489700317382813,1.387939453125,1.3870315551757813,65.73471069335938,1.384307861328125,65.70110321044922,1.4224624633789063,1.4224624633789063,1.4197311401367188,0,69987.66729736328,201680.70446777344,430.7738037109375,16788910080,13421772800,13620596736,3978706944
200,1766836445867,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,69987.6734008789,201680.70446777344,430.7738037109375,16788910080,13421772800,13620695040,3978575872
199,1766836446067,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,12.8057861328125,0.6472702026367188,40.66301727294922,0.62652587890625,0.6236495971679688,0.623504638671875,0.6234054565429688,0.6234054565429688,16.823265075683594,9.515357971191406,6.460968017578125,0.7562789916992188,0.874267578125,0.6278152465820313,72.6019287109375,0.6297531127929688,60.77005386352539,0.6549606323242188,48.89649200439453,0.626678466796875,0,69991.04266357422,201682.91857910156,430.7783203125,16788910080,13421772800,13662752768,4153905152
200,1766836446267,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,29.457496643066406,0.01593780517578125,56.12519073486328,0,0,0,0,0,14.949928283691406,2.7596206665039063,5.939910888671875,0,7.488334655761719,0,71.8402099609375,0.24811553955078125,81.08869934082031,0,63.36100769042969,0,0,69995.27850341797,201685.97467041016,430.77960205078125,16788910080,13421772800,13702234112,4171485184
200,1766836446468,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,56.91547775268555,0.5681228637695313,60.808868408203125,0.5662765502929688,0.56134033203125,0.5612411499023438,0.5610885620117188,0.5610885620117188,21.979568481445313,2.422149658203125,0.5608367919921875,0.560791015625,35.38841247558594,0.5600433349609375,85.14307403564453,2.1878204345703125,80.98605346679688,0.5604934692382813,61.64920425415039,0.5699234008789063,0,70000.13751220703,201689.64752197266,430.782958984375,16788910080,13421772800,13732933632,4189528064
199,1766836446668,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,18.608360290527344,0,38.03403854370117,0,0,0,0,0,7.3516998291015625,12.325340270996094,0,0,20.27214813232422,0,72.65336608886719,1.026519775390625,67.05997467041016,0,53.70322036743164,0,0,70003.55334472656,201691.9126586914,430.782958984375,16788910080,13421772800,13747306496,4203048960
200,1766836446868,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,44.312721252441406,0.31902313232421875,39.00407028198242,0.3055419921875,0.30254364013671875,0.30229949951171875,0.30224609375,0.3259124755859375,25.795455932617188,3.1239700317382813,2.6023025512695313,0.30155181884765625,23.182723999023438,0.30718994140625,75.88971710205078,1.816925048828125,66.05644226074219,0.3279571533203125,45.471134185791016,0.3099365234375,0,70007.6303100586,201694.81372070313,430.78948974609375,16788910080,13421772800,13780930560,4870311936
199,1766836447069,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,53.10298156738281,0,55.38545608520508,0,0,0,0,0,0.6384735107421875,0,0,0,23.286056518554688,0,71.31069946289063,0.6832275390625,77.11442565917969,0.15012359619140625,53.78076934814453,0,0,70012.07257080078,201698.09606933594,430.78948974609375,16788910080,13421772800,13815459840,4885815296
200,1766836447269,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,58.34650802612305,0.18441009521484375,65.6634292602539,0.17397308349609375,0.170623779296875,0.17052459716796875,0.17037200927734375,0.17017364501953125,59.168697357177734,1.3338088989257813,0.6552658081054688,0.16287994384765625,61.96307373046875,0.17781829833984375,86.08402252197266,1.7982177734375,83.80421447753906,0.16777801513671875,65.44648742675781,0.1746673583984375,0,70017.66088867188,201702.48822021484,430.78948974609375,16788910080,13421772800,13852835840,4914348032
200,1766836447469,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,19.62310028076172,0.221923828125,45.897518157958984,0.17516326904296875,0.16727447509765625,0.1961212158203125,0.16727447509765625,0.16707611083984375,27.10980224609375,0.32227325439453125,0.17281341552734375,0.17266845703125,22.368682861328125,0.16717529296875,64.32933044433594,4.381416320800781,68.4703598022461,0.35231781005859375,58.84140396118164,0.18129730224609375,0,70021.59985351563,201705.2963256836,430.7906494140625,16788910080,13421772800,13862055936,4913860608
199,1766836447670,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,34.991485595703125,0.0204315185546875,58.82029724121094,0.00339508056640625,0.01393890380859375,0.0140380859375,0.0135345458984375,0.01363372802734375,7.407867431640625,0.10988616943359375,1.896209716796875,0.00099945068359375,30.403282165527344,0.0085906982421875,75.91390228271484,2.2082901000976563,80.24057006835938,0.00724029541015625,70.15039825439453,0.028717041015625,0,70025.18127441406,201707.69622802734,430.7906494140625,16788910080,13421772800,13888135168,4925603840
199,1766836447870,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,38.968536376953125,0.174957275390625,55.41657257080078,0,0.18254852294921875,0,0,0,67.16068267822266,51.20844268798828,28.55249786376953,2.6272659301757813,39.537574768066406,0.0030975341796875,77.95935821533203,1.4847412109375,81.48259735107422,0.5073394775390625,55.14549255371094,0,0,70030.69305419922,201711.9359741211,430.7906494140625,16788910080,13421772800,13913223168,4944609280
