Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1766836598962,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,3.9101486206054688,100,0,0,0,0,0,0,0,0,16.11309814453125,26.934494018554688,0,0,0,0,72056.43170166016,202871.6948852539,431.15362548828125,16788910080,13421772800,11550400512,3992035328
199,1766836598962,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,17.907142639160156,16.991119384765625,15.179512023925781,15.176368713378906,45.76478958129883,83.6876449584961,100,100,15.512611389160156,15.506324768066406,15.496894836425781,15.490608215332031,16.991119384765625,16.991119384765625,16.98798370361328,89.41786193847656,61.98130416870117,15.702728271484375,15.509468078613281,15.506324768066406,0,72056.46423339844,202871.73461914063,431.15362548828125,16788910080,13421772800,11551088640,3993067520
199,1766836599162,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,1.197113037109375,15.528099060058594,11.436698913574219,0.198089599609375,0.409942626953125,71.15190124511719,21.348793029785156,26.042678833007813,0.2166595458984375,0.2187042236328125,0.217803955078125,0.21770477294921875,15.170440673828125,0.19028472900390625,0.21750640869140625,64.92945861816406,54.521461486816406,0.4761962890625,15.188850402832031,0.189483642578125,0,72059.33984375,202873.52197265625,431.15972900390625,16788910080,13421772800,11605786624,4166590464
200,1766836599362,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.0818023681640625,21.8094482421875,32.6644287109375,0.0874481201171875,0.08280181884765625,47.684547424316406,39.94325637817383,16.027000427246094,0.08480072021484375,0.08480072021484375,0.08480072021484375,0.08480072021484375,29.228790283203125,0.092742919921875,0.115478515625,68.75799560546875,68.69913482666016,0.2825775146484375,30.55512237548828,0.092193603515625,0,72063.5092163086,202876.40399169922,431.15972900390625,16788910080,13421772800,11632427008,4179226624
199,1766836599563,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.019012451171875,25.08251190185547,42.83207321166992,0.01123046875,0.48108673095703125,40.171207427978516,45.68130874633789,11.059677124023438,0,0,0,0,34.84967803955078,0.28522491455078125,2.7334671020507813,77.79931640625,80.78662109375,3.0625076293945313,40.23487854003906,0.0103759765625,0,72068.51568603516,202880.2182006836,431.1619873046875,16788910080,13421772800,11593588736,4192485376
200,1766836599763,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.519012451171875,21.9744873046875,14.465446472167969,0.302978515625,3.4082107543945313,52.151283264160156,49.78694152832031,16.965606689453125,0.505218505859375,0.2771453857421875,0.275848388671875,0.2733001708984375,25.02490234375,0.37024688720703125,1.30517578125,65.99946594238281,59.55508804321289,2.0808486938476563,18.578369140625,0.31572723388671875,0,72072.1849975586,202882.75225830078,431.1644287109375,16788910080,13421772800,11604570112,4197117952
200,1766836599963,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.2002716064453125,24.058273315429688,18.836585998535156,0.06594085693359375,23.263023376464844,51.8663330078125,45.55347442626953,32.28460693359375,3.89410400390625,0.6151504516601563,0.04277801513671875,0.04222869873046875,21.952003479003906,0.0283050537109375,1.2428741455078125,73.54823303222656,52.61765670776367,4.808807373046875,24.165199279785156,0.07662200927734375,0,72076.0170288086,202885.44360351563,431.16961669921875,16788910080,13421772800,11638378496,4856815616
199,1766836600164,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.7287979125976563,22.67017364501953,29.878448486328125,0.0078887939453125,2.848663330078125,30.778823852539063,69.57637023925781,0.27329254150390625,0,0,0,0,27.185340881347656,0.0003509521484375,0.00952911376953125,74.55303192138672,66.04307556152344,0.7285003662109375,36.02129364013672,0.0987701416015625,0,72079.90728759766,202888.07647705078,431.16961669921875,16788910080,13421772800,11666309120,4870709248
200,1766836600364,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0,30.114341735839844,40.8246955871582,0,0.36358642578125,29.989768981933594,50.29191970825195,24.805328369140625,0,0,0,0,34.77836608886719,0,0.00360870361328125,77.35237121582031,71.85591125488281,0.290740966796875,40.31586456298828,0,0,72084.22491455078,202891.54248046875,431.16961669921875,16788910080,13421772800,11699965952,4890034176
200,1766836600564,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,0.14617156982421875,33.07356262207031,49.23863983154297,0.09857940673828125,5.2197265625,60.34904098510742,30.570068359375,8.699996948242188,0.04669189453125,0.04659271240234375,0.04659271240234375,0.0464935302734375,35.421791076660156,0.4378204345703125,0.9376220703125,73.8766860961914,74.48860168457031,4.72003173828125,40.60641098022461,0.136383056640625,0,72089.51416015625,202895.35083007813,431.17138671875,16788910080,13421772800,11725512704,4894142464
