Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765797948734,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,0.7323532104492188,0.7304458618164063,0.59246826171875,0.5919952392578125,0.5915145874023438,0.5905609130859375,0.5900802612304688,0.5876998901367188,0.58721923828125,0.5867385864257813,0.5862655639648438,0.585784912109375,0.7290115356445313,0.728057861328125,35.27799987792969,1.4608840942382813,27.795494079589844,0.6631240844726563,58.590579986572266,0.5934219360351563,0,48144.71026611328,27198.407958984375,98.0994873046875,16788910080,12884901888,12790771712,343040000
200,1765797948734,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,23.93230438232422,23.918243408203125,23.763534545898438,23.75415802001953,23.75415802001953,23.740097045898438,23.73072052001953,23.726036071777344,23.716659545898438,23.71196746826172,23.702590942382813,23.693214416503906,23.899490356445313,23.890113830566406,100,23.871360778808594,100,23.768226623535156,100,23.772911071777344,0,48144.73059082031,27198.407958984375,98.0994873046875,16788910080,12884901888,12790886400,342908928
200,1765797948935,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,0,0,1.7251739501953125,0,0,0,0,0,0,0,0,0,0,0,52.48521423339844,8.18994140625,47.71048355102539,4.498710632324219,4.4596710205078125,0,0,48145.888732910156,27198.74102783203,98.1051025390625,16788910080,12884901888,12789481472,346718208
200,1765797949135,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,0.5494766235351563,0.3802490234375,3.537109375,0.4605712890625,0.4606781005859375,0.46062469482421875,0.4605712890625,0.4605255126953125,0.4605712890625,0.4605255126953125,0.4603729248046875,0.46022796630859375,0.3802947998046875,0.3802947998046875,65.09933471679688,27.5435791015625,66.09487915039063,12.391487121582031,8.710281372070313,0.4605255126953125,0,48147.50225830078,27199.50946044922,98.1051025390625,16788910080,12884901888,12815626240,715067392
199,1765797949336,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,2.3617095947265625,2.13531494140625,4.346443176269531,3.0923538208007813,3.0591354370117188,3.0593338012695313,3.0593338012695313,3.05938720703125,3.0596389770507813,3.0599365234375,3.060089111328125,3.060333251953125,2.3783493041992188,2.4428863525390625,77.49943542480469,34.40392303466797,72.28539276123047,26.837791442871094,6.644767761230469,3.247344970703125,0,48149.20690917969,27200.41973876953,98.1099853515625,16788910080,12884901888,12819664896,713121792
200,1765797949536,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,0.6513214111328125,0,2.5444869995117188,0,0,0,0,0,0,0,0,0,0.1386871337890625,0,81.16458129882813,69.01966094970703,86.19215393066406,57.489105224609375,3.4536666870117188,0,0,48151.40661621094,27201.762329101563,98.115478515625,16788910080,12884901888,12827889664,726716416
199,1765797949737,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,1.0236663818359375,0.09674072265625,5.805908203125,0.034942626953125,0,0,0,0,0,0,0,0,0.089599609375,0.03826141357421875,91.09233093261719,51.69981384277344,91.18460083007813,43.324466705322266,3.3660354614257813,0.0213165283203125,0,48153.21179199219,27202.700927734375,98.11956787109375,16788910080,12884901888,12837916672,728801280
199,1765797949937,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,0.6380462646484375,0.18836212158203125,5.0980072021484375,0.5102386474609375,0.5101852416992188,0.5101394653320313,0.5100860595703125,0.5100326538085938,0.5100860595703125,0.5100326538085938,0.5099334716796875,0.5099334716796875,0.7543106079101563,0.18831634521484375,75.2555160522461,37.35772705078125,79.20059967041016,29.357635498046875,8.835090637207031,0.5034408569335938,0,48155.10729980469,27203.764221191406,98.11956787109375,16788910080,12884901888,12847812608,729698304
199,1765797950142,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,4.553657531738281,0,0.32714080810546875,0,0,0,0,0,0,0,0,0,0,0,92.96627807617188,49.93431854248047,92.04354095458984,46.37308120727539,3.9068984985351563,0,0,48157.11608886719,27204.899169921875,98.1226806640625,16788910080,12884901888,12857708544,737005568
198,1765797950342,1506,1506,1506,1506,1488,1488,1488,1488,2300,2300,2300,2300,1506,1506,2300,2300,1506,2300,1506,1506,13.39599609375,0,2.9102020263671875,0,0,0,0,0,0,0,0,0,0.6330184936523438,0,99.23321533203125,82.18090057373047,99.25614166259766,76.17355346679688,12.699203491210938,0,0,48159.183532714844,27206.081420898438,98.1226806640625,16788910080,12884901888,12861120512,739303424
