Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765797874501,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,3.989471435546875,3.9883956909179688,3.7235794067382813,3.7241134643554688,3.7241134643554688,3.7241134643554688,3.7246551513671875,3.722503662109375,3.7219619750976563,3.7219619750976563,3.7214279174804688,3.7203521728515625,4.867347717285156,3.98785400390625,55.23793029785156,26.682960510253906,96.44489288330078,21.941017150878906,3.7251968383789063,3.7241134643554688,0,47519.139892578125,26885.167602539063,96.3740234375,16788910080,12884901888,12755116032,19140608
200,1765797874502,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,0,69.5468521118164,0,91.59974670410156,54.20609664916992,100,100,75.94853210449219,0,0,47519.182556152344,26885.171447753906,96.3740234375,16788910080,12884901888,12755410944,20172800
199,1765797874703,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,1.4858016967773438,0.0820465087890625,1.6886672973632813,0.04803466796875,0.10088348388671875,0.1006317138671875,0.10108184814453125,0.10128021240234375,0.11130523681640625,0.10865020751953125,0.11190032958984375,0.1016845703125,9.534065246582031,0.03821563720703125,83.67164611816406,56.880897521972656,83.42334747314453,29.940322875976563,5.6544189453125,0.1284332275390625,0,47521.549072265625,26886.595764160156,96.40264892578125,16788910080,12884901888,12751392768,24539136
200,1765797874903,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,3.5145950317382813,0.5905303955078125,8.720077514648438,1.58673095703125,1.5881805419921875,1.5884323120117188,1.59002685546875,1.5909805297851563,1.591827392578125,1.593231201171875,1.5945816040039063,1.5966873168945313,8.593307495117188,0.5903778076171875,74.69088745117188,37.96806716918945,70.93756103515625,22.12604522705078,3.2292861938476563,1.5852279663085938,0,47523.129150390625,26887.32843017578,96.4144287109375,16788910080,12884901888,12770611200,395952128
199,1765797875103,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,0.05841064453125,0,2.6642074584960938,0,0,0,0,0,0,0,0,0,17.069908142089844,0,77.34725952148438,38.19804763793945,70.30311584472656,18.312644958496094,5.515708923339844,0,0,47524.86804199219,26888.22039794922,96.42724609375,16788910080,12884901888,12775227392,402374656
200,1765797875304,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,0.5156402587890625,0.515289306640625,2.9677581787109375,0.270263671875,0.04169464111328125,0.0416412353515625,0.04144287109375,0.0413970947265625,0.04129791259765625,0.04114532470703125,0.0410919189453125,0.0408935546875,2.8207321166992188,0.22711944580078125,84.19989776611328,55.373844146728516,83.32087707519531,44.93232727050781,1.8040695190429688,0.14837646484375,0,47526.874267578125,26889.369018554688,96.4420166015625,16788910080,12884901888,12790300672,408387584
199,1765797875506,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,0.7797927856445313,0.327117919921875,3.2454147338867188,0.3759613037109375,0.12674713134765625,0.1268463134765625,0.1268463134765625,0.12674713134765625,0.12679290771484375,0.1266937255859375,0.12659454345703125,0.126495361328125,19.318206787109375,0.268096923828125,82.17231750488281,47.945960998535156,91.14098358154297,52.33405685424805,15.088455200195313,0.258453369140625,0,47528.700134277344,26890.343811035156,96.4432373046875,16788910080,12884901888,12798472192,406491136
206,1765797875706,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,4.048316955566406,0.29144287109375,9.128776550292969,0,0,0,0,0,0,0,0,0,2.0978546142578125,0,93.9180908203125,81.24925231933594,90.0808334350586,72.66102600097656,2.2672805786132813,0,0,47530.954345703125,26891.663940429688,96.4635009765625,16788910080,12884901888,12800032768,408649728
209,1765797875913,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,2.6538314819335938,0.357452392578125,3.698028564453125,0,0,0,0,0,0,0,0,0,3.9804458618164063,0.2588043212890625,81.60122680664063,39.16896057128906,76.5231704711914,20.254310607910156,2.1290283203125,0,0,47533.05780029297,26892.82373046875,96.46826171875,16788910080,12884901888,12806279168,413417472
189,1765797876134,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,0.1983795166015625,0,2.1465072631835938,0,0,0,0,0,0,0,0,0,1.12908935546875,0,99.5370101928711,83.60362243652344,98.8046875,78.48452758789063,5.608802795410156,0,0,47535.563049316406,26894.42022705078,96.49908447265625,16788910080,12884901888,12813643776,415383552
200,1765797876324,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,2.4423446655273438,2.1305160522460938,4.2181549072265625,2.433349609375,2.4017181396484375,2.4017181396484375,2.401824951171875,2.4015579223632813,2.4018783569335938,2.4019317626953125,2.4025726318359375,2.4027862548828125,2.95526123046875,2.0894622802734375,93.69575500488281,65.52207946777344,94.06780242919922,58.04293441772461,85.6373291015625,2.4002761840820313,0,47537.386779785156,26895.43634033203,96.5130615234375,16788910080,12884901888,12821905408,419438592
200,1765797876524,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,0,0,0.34645843505859375,0,0,0,0,0,0,0,0,0,2.4363632202148438,0,91.07957458496094,39.875850677490234,80.42182159423828,31.220947265625,6.3845062255859375,0,0,47539.21160888672,26896.37335205078,96.5264892578125,16788910080,12884901888,12821577728,414085120
200,1765797876725,1506,1506,2300,1506,1488,2300,2300,1488,1488,2300,2300,1488,1506,1506,2300,2300,1506,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,0,0.4675445556640625,0,93.43170166015625,63.262245178222656,92.76736450195313,47.13094711303711,0.353912353515625,0,0,47541.29821777344,26897.551513671875,96.5458984375,16788910080,12884901888,12821925888,416280576
