Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1765794811814,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,0,0,65.24261474609375,0,0,0,0,0,0,0,0,0,0,0,77.75680541992188,2.7948760986328125,76.19414520263672,13.324592590332031,6.8819732666015625,0,0,18890.555053710938,11308.32666015625,39.5023193359375,16788910080,12884901888,11376332800,0
200,1765794811815,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,5.4110260009765625,0,52.72057342529297,0.9438400268554688,0.9458465576171875,0.9468536376953125,0.9488601684570313,0.951873779296875,0.9548873901367188,0.9558868408203125,0.9589004516601563,0.9609146118164063,0,0,96.60819244384766,40.6795654296875,98.04805755615234,28.91669464111328,43.103431701660156,0.30423736572265625,0,18890.696533203125,11308.415344238281,39.5023193359375,16788910080,12884901888,11376316416,0
199,1765794812015,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,8.755317687988281,0.19202423095703125,12.200210571289063,0.18212127685546875,0.18201446533203125,0.18196868896484375,0.18177032470703125,0.18161773681640625,0.1815185546875,0.181365966796875,0.18122100830078125,0.18111419677734375,1.8799514770507813,0.191619873046875,91.40513610839844,48.867000579833984,89.03060150146484,29.5474853515625,9.603988647460938,0.18251800537109375,0,18892.783447265625,11309.536254882813,39.51837158203125,16788910080,12884901888,11388694528,0
199,1765794812215,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,6.17724609375,0,2.2717361450195313,0,0,0,0,0,0,0,0,0,0.27434539794921875,0.0658416748046875,89.58401489257813,74.13554382324219,89.30896759033203,66.34101104736328,3.3644180297851563,0,0,18895.08056640625,11310.918640136719,39.5335693359375,16788910080,12884901888,11411722240,0
199,1765794812416,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,0,0,6.169136047363281,0,0,0,0,0,0,0,0,0,0,0,78.3503189086914,56.54031753540039,75.95641326904297,46.50825881958008,2.6514358520507813,0,0,18896.970581054688,11311.893859863281,39.5416259765625,16788910080,12884901888,11414560768,0
201,1765794812616,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,0.6300506591796875,0,8.460227966308594,0,0,0,0,0,0,0,0,0,1.0170135498046875,0,85.4312515258789,66.71092224121094,81.63545227050781,56.93269729614258,5.8796539306640625,0,0,18899.06671142578,11313.138671875,39.54534912109375,16788910080,12884901888,11422388224,0
199,1765794812818,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,10.077461242675781,0,1.0163955688476563,0,0,0,0,0,0,0,0,0,0,0,79.57453918457031,64.67642211914063,80.01870727539063,62.170719146728516,10.96697998046875,0,0,18901.136352539063,11314.264587402344,39.5460205078125,16788910080,12884901888,11437813760,0
205,1765794813018,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,6.191131591796875,2.7372894287109375,4.4001312255859375,3.3137588500976563,3.313812255859375,3.3138580322265625,3.3139114379882813,3.31396484375,3.3140640258789063,3.314117431640625,3.3142166137695313,3.31427001953125,2.8961105346679688,2.737030029296875,87.47831726074219,68.36669921875,91.05375671386719,63.40299987792969,5.632530212402344,3.3137588500976563,0,18902.932983398438,11315.219421386719,39.5491943359375,16788910080,12884901888,11437084672,0
197,1765794813227,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.68500518798828,66.35930633544922,83.04561614990234,56.66249084472656,0,0,0,18905.497680664063,11316.600708007813,39.5491943359375,16788910080,12884901888,11445350400,0
190,1765794813434,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,21.36370849609375,7.388282775878906,13.576805114746094,12.339820861816406,12.21502685546875,12.217750549316406,12.233734130859375,12.227302551269531,12.245948791503906,12.38336181640625,12.233795166015625,12.221229553222656,12.327827453613281,8.221832275390625,98.46659088134766,83.99079895019531,97.92708587646484,82.70297241210938,17.6951904296875,12.334083557128906,0,18907.163330078125,11317.571044921875,39.55712890625,16788910080,12884901888,11455651840,0
199,1765794813625,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,16.463401794433594,0,2.1524429321289063,0,0,0,0,0,0,0,0,0,7.553428649902344,5.604484558105469,94.33877563476563,57.45814514160156,92.16100311279297,36.689903259277344,11.161582946777344,0,0,18909.304443359375,11318.860473632813,39.56219482421875,16788910080,12884901888,11452530688,0
200,1765794813825,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,12.933258056640625,0,3.0652999877929688,0,0,0,0,0,0,0,0,0,0,0,82.84559631347656,47.35228729248047,83.36620330810547,48.335506439208984,18.387062072753906,0,0,18911.280029296875,11319.96484375,39.5684814453125,16788910080,12884901888,11465216000,0
194,1765794814030,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,0.7603378295898438,0,1.7436141967773438,0,0,0,0,0,0,0,0,0,0,0,83.66997528076172,51.59916305541992,84.34576416015625,37.648887634277344,6.4137725830078125,0,0,18913.41162109375,11321.200439453125,39.57366943359375,16788910080,12884901888,11465527296,0
199,1765794814225,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,0,0,3.006744384765625,0,0,0,0,0,0,0,0,0,0,0,80.63143920898438,29.3555908203125,80.41390228271484,27.29027557373047,5.644645690917969,0,0,18915.155029296875,11322.093383789063,39.57928466796875,16788910080,12884901888,11465805824,0
200,1765794814425,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,0,0,0.6029434204101563,0,0,0,0,0,0,0,0,0,0,0,51.733482360839844,9.613136291503906,63.90215301513672,1.9612045288085938,3.5254669189453125,0,0,18916.67413330078,11322.768371582031,39.57928466796875,16788910080,12884901888,11466641408,0
199,1765794814627,1506,2300,1506,1506,2300,2300,2300,2300,2300,2300,2300,2300,1506,1506,1506,2300,2300,2300,1506,2300,10.37957763671875,0,28.9776611328125,0,0.047576904296875,0.861114501953125,0,0,1.2226943969726563,1.4354248046875,1.4138946533203125,1.4996109008789063,8.341606140136719,0,76.28245544433594,0.7161483764648438,73.41757202148438,0,28.117042541503906,0,0,18918.63848876953,11323.77978515625,39.58306884765625,16788910080,12884901888,11472793600,0
